# Iteration	Res_rho	Res_rhou	Res_rhov	Res_rhoE
4.200000e+01	5.984546e-02	2.068837e-01	1.502334e-01	7.129121e-02
4.300000e+01	5.715722e-02	2.094879e-01	1.462842e-01	6.876460e-02
4.400000e+01	4.628437e-02	1.960871e-01	1.373047e-01	5.745848e-02
4.500000e+01	2.953969e-02	1.701241e-01	1.317050e-01	3.980145e-02
4.600000e+01	2.764159e-02	1.357764e-01	1.304047e-01	2.721373e-02
4.700000e+01	2.696885e-02	9.745196e-02	1.249443e-01	2.643034e-02
4.800000e+01	2.541547e-02	7.741269e-02	1.158159e-01	2.481406e-02
4.900000e+01	2.422053e-02	7.598508e-02	1.161473e-01	2.375777e-02
5.000000e+01	2.463637e-02	7.190973e-02	1.131595e-01	2.404926e-02
5.100000e+01	2.417261e-02	6.717855e-02	1.072354e-01	2.349265e-02
5.200000e+01	2.298186e-02	6.826444e-02	1.033278e-01	2.225627e-02
5.300000e+01	2.164365e-02	6.697557e-02	1.021073e-01	2.106672e-02
5.400000e+01	2.207839e-02	6.345083e-02	9.844708e-02	2.138827e-02
5.500000e+01	2.177637e-02	5.963240e-02	9.266590e-02	2.100612e-02
5.600000e+01	2.086271e-02	6.054928e-02	9.191693e-02	2.005192e-02
5.700000e+01	1.947676e-02	5.945421e-02	8.985991e-02	1.881271e-02
5.800000e+01	1.989888e-02	5.645349e-02	8.602472e-02	1.913865e-02
5.900000e+01	1.972574e-02	5.315633e-02	8.275426e-02	1.889756e-02
6.000000e+01	1.899771e-02	5.654632e-02	8.170194e-02	1.813570e-02
6.100000e+01	1.783610e-02	6.315883e-02	7.931319e-02	1.697967e-02
6.200000e+01	1.798932e-02	6.550013e-02	7.556746e-02	1.719357e-02
6.300000e+01	1.790910e-02	6.386227e-02	7.429421e-02	1.705152e-02
6.400000e+01	1.736766e-02	5.889581e-02	7.277895e-02	1.647943e-02
6.500000e+01	1.643325e-02	5.151175e-02	7.024514e-02	1.554829e-02
6.600000e+01	1.634139e-02	4.561639e-02	6.743686e-02	1.552279e-02
6.700000e+01	1.632994e-02	4.272485e-02	6.669417e-02	1.545811e-02
6.800000e+01	1.593172e-02	4.353150e-02	6.497014e-02	1.503313e-02
6.900000e+01	1.517408e-02	4.305445e-02	6.246124e-02	1.427781e-02
7.000000e+01	1.487198e-02	4.134387e-02	6.096398e-02	1.404591e-02
7.100000e+01	1.491794e-02	3.848338e-02	5.994014e-02	1.405017e-02
7.200000e+01	1.463780e-02	3.930763e-02	5.816716e-02	1.374342e-02
7.300000e+01	1.405295e-02	3.902370e-02	5.575700e-02	1.315683e-02
7.400000e+01	1.358678e-02	3.764181e-02	5.512335e-02	1.277091e-02
7.500000e+01	1.367445e-02	3.517172e-02	5.397426e-02	1.281431e-02
7.600000e+01	1.349315e-02	3.559560e-02	5.224751e-02	1.260835e-02
7.700000e+01	1.304647e-02	3.548873e-02	5.069691e-02	1.215898e-02
7.800000e+01	1.244141e-02	3.441308e-02	4.989319e-02	1.163506e-02
7.900000e+01	1.254474e-02	3.237226e-02	4.871279e-02	1.170641e-02
8.000000e+01	1.244935e-02	3.233011e-02	4.708702e-02	1.158502e-02
8.100000e+01	1.211690e-02	3.236143e-02	4.614300e-02	1.124636e-02
8.200000e+01	1.157050e-02	3.155825e-02	4.523188e-02	1.071303e-02
8.300000e+01	1.155093e-02	2.989554e-02	4.407450e-02	1.073070e-02
8.400000e+01	1.150792e-02	2.942861e-02	4.262376e-02	1.066367e-02
8.500000e+01	1.127491e-02	2.957392e-02	4.203851e-02	1.042277e-02
8.600000e+01	1.085226e-02	2.900993e-02	4.111915e-02	1.000981e-02
8.700000e+01	1.064494e-02	2.769221e-02	3.997423e-02	9.846757e-03
8.800000e+01	1.064603e-02	2.685826e-02	3.898613e-02	9.831226e-03
8.900000e+01	1.049581e-02	2.709615e-02	3.835285e-02	9.669576e-03
9.000000e+01	1.016989e-02	2.671941e-02	3.746245e-02	9.348279e-03
9.100000e+01	9.825587e-03	2.570541e-02	3.634428e-02	9.059125e-03
9.200000e+01	9.870186e-03	2.455313e-02	3.568639e-02	9.079942e-03
9.300000e+01	9.778366e-03	2.485681e-02	3.504637e-02	8.976142e-03
9.400000e+01	9.542967e-03	2.464059e-02	3.420520e-02	8.741919e-03
9.500000e+01	9.163966e-03	2.387519e-02	3.318630e-02	8.378488e-03
9.600000e+01	9.150540e-03	2.249822e-02	3.270334e-02	8.386915e-03
9.700000e+01	9.107399e-03	2.284459e-02	3.207852e-02	8.336524e-03
9.800000e+01	8.945179e-03	2.276068e-02	3.129682e-02	8.171059e-03
9.900000e+01	8.650781e-03	2.219618e-02	3.050682e-02	7.886538e-03
1.000000e+02	8.497938e-03	2.110472e-02	3.000597e-02	7.767817e-03
1.010000e+02	8.495828e-03	2.100928e-02	2.940901e-02	7.751038e-03
1.020000e+02	8.389864e-03	2.103728e-02	2.869006e-02	7.639958e-03
1.030000e+02	8.172702e-03	2.064555e-02	2.809091e-02	7.428617e-03
1.040000e+02	7.903191e-03	1.981118e-02	2.757932e-02	7.199546e-03
1.050000e+02	7.920547e-03	1.935890e-02	2.700195e-02	7.202922e-03
1.060000e+02	7.856490e-03	1.946329e-02	2.634318e-02	7.137399e-03
1.070000e+02	7.703550e-03	1.921725e-02	2.589917e-02	6.985559e-03
1.080000e+02	7.448678e-03	1.858860e-02	2.541776e-02	6.740161e-03
1.090000e+02	7.391353e-03	1.785328e-02	2.485844e-02	6.706769e-03
1.100000e+02	7.369386e-03	1.801511e-02	2.428976e-02	6.675588e-03
1.110000e+02	7.265972e-03	1.788978e-02	2.390898e-02	6.570899e-03
1.120000e+02	7.074344e-03	1.742455e-02	2.345997e-02	6.387058e-03
1.130000e+02	6.904824e-03	1.659153e-02	2.294864e-02	6.246361e-03
1.140000e+02	6.904666e-03	1.669120e-02	2.246116e-02	6.236892e-03
1.150000e+02	6.839016e-03	1.665247e-02	2.209777e-02	6.168268e-03
1.160000e+02	6.699996e-03	1.633132e-02	2.168022e-02	6.033808e-03
1.170000e+02	6.485722e-03	1.569549e-02	2.121257e-02	5.832190e-03
1.180000e+02	6.466249e-03	1.546669e-02	2.079050e-02	5.830148e-03
1.190000e+02	6.438818e-03	1.550149e-02	2.044537e-02	5.796739e-03
1.200000e+02	6.345329e-03	1.529996e-02	2.005675e-02	5.703885e-03
1.210000e+02	6.180620e-03	1.482412e-02	1.962689e-02	5.547396e-03
1.220000e+02	6.065670e-03	1.433919e-02	1.926131e-02	5.454199e-03
1.230000e+02	6.058954e-03	1.443518e-02	1.893363e-02	5.440973e-03
1.240000e+02	5.998977e-03	1.432277e-02	1.857055e-02	5.379809e-03
1.250000e+02	5.879229e-03	1.397887e-02	1.817319e-02	5.265126e-03
1.260000e+02	5.697884e-03	1.337174e-02	1.785798e-02	5.100305e-03
1.270000e+02	5.694641e-03	1.343740e-02	1.754626e-02	5.100957e-03
1.280000e+02	5.660940e-03	1.340132e-02	1.721246e-02	5.068984e-03
1.290000e+02	5.580679e-03	1.316812e-02	1.686320e-02	4.990143e-03
1.300000e+02	5.441722e-03	1.271063e-02	1.658812e-02	4.858948e-03
1.310000e+02	5.355025e-03	1.251153e-02	1.631597e-02	4.789861e-03
1.320000e+02	5.347105e-03	1.253572e-02	1.601815e-02	4.777117e-03
1.330000e+02	5.295833e-03	1.238905e-02	1.569634e-02	4.725475e-03
1.340000e+02	5.195082e-03	1.205188e-02	1.544541e-02	4.629599e-03
1.350000e+02	5.042789e-03	1.165692e-02	1.519140e-02	4.496270e-03
1.360000e+02	5.043814e-03	1.171756e-02	1.491405e-02	4.495909e-03
1.370000e+02	5.014361e-03	1.164353e-02	1.461464e-02	4.464827e-03
1.380000e+02	4.944151e-03	1.140699e-02	1.439145e-02	4.397288e-03
1.390000e+02	4.830539e-03	1.098158e-02	1.415140e-02	4.291171e-03
1.400000e+02	4.752438e-03	1.095166e-02	1.389026e-02	4.227106e-03
1.410000e+02	4.741650e-03	1.093579e-02	1.362387e-02	4.217093e-03
1.420000e+02	4.699448e-03	1.077825e-02	1.341541e-02	4.174770e-03
1.430000e+02	4.616319e-03	1.046387e-02	1.318655e-02	4.095977e-03
1.440000e+02	4.490198e-03	1.023802e-02	1.293779e-02	3.981270e-03
1.450000e+02	4.486707e-03	1.026006e-02	1.270990e-02	3.982063e-03
1.460000e+02	4.463338e-03	1.016721e-02	1.250886e-02	3.957410e-03
1.470000e+02	4.406290e-03	9.942489e-03	1.228808e-02	3.902695e-03
1.480000e+02	4.312144e-03	9.569301e-03	1.207174e-02	3.815027e-03
1.490000e+02	4.240622e-03	9.618992e-03	1.186085e-02	3.755733e-03
1.500000e+02	4.231242e-03	9.583426e-03	1.166449e-02	3.744305e-03
1.510000e+02	4.194537e-03	9.429472e-03	1.148060e-02	3.708433e-03
1.520000e+02	4.126986e-03	9.145294e-03	1.129820e-02	3.645109e-03
1.530000e+02	4.025531e-03	9.020302e-03	1.109522e-02	3.551813e-03
1.540000e+02	4.004885e-03	9.021005e-03	1.090554e-02	3.540845e-03
1.550000e+02	3.987511e-03	8.923415e-03	1.074889e-02	3.522286e-03
1.560000e+02	3.942208e-03	8.716904e-03	1.057165e-02	3.478802e-03
1.570000e+02	3.865284e-03	8.455664e-03	1.037421e-02	3.407258e-03
1.580000e+02	3.795789e-03	8.481895e-03	1.021610e-02	3.349411e-03
1.590000e+02	3.790007e-03	8.434986e-03	1.006255e-02	3.341806e-03
1.600000e+02	3.761847e-03	8.292823e-03	9.887503e-03	3.314171e-03
1.610000e+02	3.707290e-03	8.041437e-03	9.701259e-03	3.263054e-03
1.620000e+02	3.624114e-03	7.972182e-03	9.569884e-03	3.186652e-03
1.630000e+02	3.596562e-03	7.962439e-03	9.416039e-03	3.165370e-03
1.640000e+02	3.581745e-03	7.870271e-03	9.241295e-03	3.150139e-03
1.650000e+02	3.545124e-03	7.684695e-03	9.105455e-03	3.115463e-03
1.660000e+02	3.484027e-03	7.492793e-03	8.961336e-03	3.059094e-03
1.670000e+02	3.408111e-03	7.506929e-03	8.805881e-03	2.994704e-03
1.680000e+02	3.403416e-03	7.454185e-03	8.682546e-03	2.990769e-03
1.690000e+02	3.381861e-03	7.327522e-03	8.547528e-03	2.970034e-03
1.700000e+02	3.338893e-03	7.109859e-03	8.390709e-03	2.929697e-03
1.710000e+02	3.273185e-03	7.070497e-03	8.268518e-03	2.867607e-03
1.720000e+02	3.236979e-03	7.053519e-03	8.153988e-03	2.840100e-03
1.730000e+02	3.226906e-03	6.971263e-03	8.016361e-03	2.829471e-03
1.740000e+02	3.198850e-03	6.810084e-03	7.863539e-03	2.802802e-03
1.750000e+02	3.149954e-03	6.657600e-03	7.769852e-03	2.757657e-03
1.760000e+02	3.078468e-03	6.665666e-03	7.651336e-03	2.693064e-03
1.770000e+02	3.073235e-03	6.617484e-03	7.509415e-03	2.690290e-03
1.780000e+02	3.056994e-03	6.502702e-03	7.404744e-03	2.674490e-03
1.790000e+02	3.023407e-03	6.316979e-03	7.296139e-03	2.643274e-03
1.800000e+02	2.970380e-03	6.292527e-03	7.171976e-03	2.594867e-03
1.810000e+02	2.922027e-03	6.270335e-03	7.071324e-03	2.553562e-03
1.820000e+02	2.915085e-03	6.198319e-03	6.965709e-03	2.546348e-03
1.830000e+02	2.893978e-03	6.060960e-03	6.844996e-03	2.526514e-03
1.840000e+02	2.856383e-03	5.935127e-03	6.742019e-03	2.492056e-03
1.850000e+02	2.800530e-03	5.936137e-03	6.655485e-03	2.441511e-03
1.860000e+02	2.778099e-03	5.894882e-03	6.544097e-03	2.425572e-03
1.870000e+02	2.766881e-03	5.797477e-03	6.431500e-03	2.414475e-03
1.880000e+02	2.741068e-03	5.637694e-03	6.350240e-03	2.390386e-03
1.890000e+02	2.698580e-03	5.615005e-03	6.256593e-03	2.351544e-03
1.900000e+02	2.647281e-03	5.596062e-03	6.145412e-03	2.307579e-03
1.910000e+02	2.643543e-03	5.530473e-03	6.066830e-03	2.303424e-03
1.920000e+02	2.627972e-03	5.414615e-03	5.974805e-03	2.288702e-03
1.930000e+02	2.598269e-03	5.306768e-03	5.872648e-03	2.261426e-03
1.940000e+02	2.553096e-03	5.304035e-03	5.799847e-03	2.220506e-03
1.950000e+02	2.520967e-03	5.266522e-03	5.713489e-03	2.193187e-03
1.960000e+02	2.513688e-03	5.185816e-03	5.614189e-03	2.186070e-03
1.970000e+02	2.494544e-03	5.463318e-03	5.534511e-03	2.168383e-03
1.980000e+02	2.462202e-03	7.898956e-03	5.465578e-03	2.139011e-03
1.990000e+02	2.415106e-03	1.055951e-02	5.371075e-03	2.096660e-03
2.000000e+02	2.399204e-03	1.344586e-02	5.297027e-03	2.084562e-03
2.010000e+02	2.388791e-03	1.655294e-02	5.463500e-03	2.073902e-03
2.020000e+02	2.367219e-03	1.986882e-02	6.050352e-03	2.053992e-03
2.030000e+02	2.332923e-03	2.337386e-02	6.658097e-03	2.023108e-03
2.040000e+02	2.291232e-03	2.704021e-02	7.278788e-03	2.755120e-03
2.050000e+02	3.135115e-03	3.083149e-02	7.902942e-03	5.203552e-03
2.060000e+02	5.505041e-03	3.470299e-02	8.519690e-03	7.739647e-03
2.070000e+02	7.940928e-03	3.860219e-02	9.117027e-03	1.033978e-02
2.080000e+02	1.041828e-02	4.246984e-02	9.682121e-03	1.297618e-02
2.090000e+02	1.290916e-02	4.624137e-02	1.020169e-02	1.561739e-02
2.100000e+02	1.538279e-02	4.984880e-02	1.066255e-02	1.822908e-02
2.110000e+02	1.780635e-02	5.322299e-02	1.105203e-02	2.077490e-02
2.120000e+02	2.014594e-02	5.629617e-02	1.135856e-02	2.321763e-02
2.130000e+02	2.236766e-02	5.900458e-02	1.157217e-02	2.552039e-02
2.140000e+02	2.443870e-02	6.129111e-02	1.168494e-02	2.764790e-02
2.150000e+02	2.632854e-02	6.310782e-02	1.169143e-02	2.956776e-02
2.160000e+02	2.801003e-02	6.441812e-02	1.158900e-02	3.125169e-02
2.170000e+02	2.946039e-02	6.519856e-02	1.137800e-02	3.267654e-02
2.180000e+02	3.066204e-02	6.544005e-02	1.106179e-02	3.382523e-02
2.190000e+02	3.160326e-02	6.514842e-02	1.064677e-02	3.468731e-02
2.200000e+02	3.227851e-02	6.434429e-02	1.014212e-02	3.525932e-02
2.210000e+02	3.268861e-02	6.306230e-02	9.559443e-03	3.554484e-02
2.220000e+02	3.284059e-02	6.134962e-02	8.912519e-03	3.555426e-02
2.230000e+02	3.274718e-02	5.926396e-02	8.216487e-03	3.530412e-02
2.240000e+02	3.242623e-02	5.687103e-02	7.487347e-03	3.481633e-02
2.250000e+02	3.189986e-02	5.424172e-02	6.741394e-03	3.411720e-02
2.260000e+02	3.119345e-02	5.144919e-02	5.994610e-03	3.323626e-02
2.270000e+02	3.033461e-02	4.856585e-02	5.313485e-03	3.220502e-02
2.280000e+02	2.935204e-02	4.566063e-02	4.740579e-03	3.105578e-02
2.290000e+02	2.827450e-02	4.279652e-02	4.196649e-03	2.982036e-02
2.300000e+02	2.712982e-02	4.002858e-02	3.744691e-03	2.852914e-02
2.310000e+02	2.594382e-02	3.740869e-02	4.003479e-03	2.721029e-02
2.320000e+02	2.473985e-02	3.496252e-02	4.182269e-03	2.588780e-02
2.330000e+02	2.353908e-02	3.271671e-02	4.276542e-03	2.458358e-02
2.340000e+02	2.235905e-02	3.068625e-02	4.291755e-03	2.331527e-02
2.350000e+02	2.121394e-02	2.887636e-02	4.235310e-03	2.209664e-02
2.360000e+02	2.011467e-02	2.728375e-02	4.219687e-03	2.093771e-02
2.370000e+02	1.906903e-02	2.589792e-02	4.187155e-03	1.984505e-02
2.380000e+02	1.808196e-02	2.470285e-02	4.101342e-03	1.882216e-02
2.390000e+02	1.715601e-02	2.367858e-02	3.970151e-03	1.786992e-02
2.400000e+02	1.629169e-02	2.280286e-02	3.823431e-03	1.698720e-02
2.410000e+02	1.548793e-02	2.205254e-02	3.745980e-03	1.617126e-02
2.420000e+02	1.474248e-02	2.140483e-02	3.634771e-03	1.541828e-02
2.430000e+02	1.405224e-02	2.083831e-02	3.495040e-03	1.472376e-02
2.440000e+02	1.341360e-02	2.033365e-02	3.366501e-03	1.408285e-02
2.450000e+02	1.282266e-02	1.987408e-02	3.283347e-03	1.349062e-02
2.460000e+02	1.227548e-02	1.944566e-02	3.175426e-03	1.294230e-02
2.470000e+02	1.176816e-02	1.903731e-02	3.053871e-03	1.243337e-02
2.480000e+02	1.129701e-02	1.864069e-02	2.966049e-03	1.195971e-02
2.490000e+02	1.085858e-02	1.825000e-02	2.885421e-03	1.151761e-02
2.500000e+02	1.044970e-02	1.786161e-02	2.784577e-03	1.110378e-02
2.510000e+02	1.006754e-02	1.747376e-02	2.686458e-03	1.071538e-02
2.520000e+02	9.709567e-03	1.708614e-02	2.628309e-03	1.034997e-02
2.530000e+02	9.373538e-03	1.669955e-02	2.550220e-03	1.000546e-02
2.540000e+02	9.057494e-03	1.631553e-02	2.460780e-03	9.680099e-03
2.550000e+02	8.759721e-03	1.593606e-02	2.430586e-03	9.372378e-03
2.560000e+02	8.478728e-03	1.556329e-02	2.388481e-03	9.081025e-03
2.570000e+02	8.213208e-03	1.519934e-02	2.363344e-03	8.804947e-03
2.580000e+02	7.962011e-03	1.484611e-02	2.327812e-03	8.543177e-03
2.590000e+02	7.724101e-03	1.450515e-02	2.296815e-03	8.294841e-03
2.600000e+02	7.498530e-03	1.417754e-02	2.267901e-03	8.059113e-03
2.610000e+02	7.284412e-03	1.386389e-02	2.238011e-03	7.835193e-03
2.620000e+02	7.080903e-03	1.356431e-02	2.203171e-03	7.622289e-03
2.630000e+02	6.887186e-03	1.327845e-02	2.174316e-03	7.419602e-03
2.640000e+02	6.702467e-03	1.300554e-02	2.149593e-03	7.226326e-03
2.650000e+02	6.525974e-03	1.274454e-02	2.112005e-03	7.041659e-03
2.660000e+02	6.356974e-03	1.249418e-02	2.093050e-03	6.864816e-03
2.670000e+02	6.194779e-03	1.225311e-02	2.057603e-03	6.695055e-03
2.680000e+02	6.038770e-03	1.202000e-02	2.031389e-03	6.531696e-03
2.690000e+02	5.888407e-03	1.179365e-02	2.007507e-03	6.374146e-03
2.700000e+02	5.743244e-03	1.157304e-02	1.980840e-03	6.221911e-03
2.710000e+02	5.602929e-03	1.135740e-02	1.953670e-03	6.074607e-03
2.720000e+02	5.467207e-03	1.114620e-02	1.927168e-03	5.931955e-03
2.730000e+02	5.335908e-03	1.093918e-02	1.901936e-03	5.793777e-03
2.740000e+02	5.208934e-03	1.073626e-02	1.870756e-03	5.659977e-03
2.750000e+02	5.086240e-03	1.053756e-02	1.854430e-03	5.530518e-03
2.760000e+02	4.967812e-03	1.034326e-02	1.821158e-03	5.405403e-03
2.770000e+02	4.853646e-03	1.015361e-02	1.802955e-03	5.284643e-03
2.780000e+02	4.743728e-03	9.968819e-03	1.777707e-03	5.168241e-03
2.790000e+02	4.638014e-03	9.789039e-03	1.753492e-03	5.056164e-03
2.800000e+02	4.536426e-03	9.614311e-03	1.732886e-03	4.948342e-03
2.810000e+02	4.438842e-03	9.444561e-03	1.708331e-03	4.844651e-03
2.820000e+02	4.345098e-03	9.279598e-03	1.683700e-03	4.744925e-03
2.830000e+02	4.254994e-03	9.119124e-03	1.658715e-03	4.648952e-03
2.840000e+02	4.168304e-03	8.962769e-03	1.643141e-03	4.556491e-03
2.850000e+02	4.084789e-03	8.810116e-03	1.616517e-03	4.467288e-03
2.860000e+02	4.004207e-03	8.660737e-03	1.600066e-03	4.381081e-03
2.870000e+02	3.926324e-03	8.514227e-03	1.574285e-03	4.297624e-03
2.880000e+02	3.850930e-03	8.370228e-03	1.552056e-03	4.216691e-03
2.890000e+02	3.777840e-03	8.228449e-03	1.536982e-03	4.138087e-03
2.900000e+02	3.706898e-03	8.088670e-03	1.513933e-03	4.061650e-03
2.910000e+02	3.637978e-03	7.950743e-03	1.496086e-03	3.987251e-03
2.920000e+02	3.570983e-03	7.814584e-03	1.472332e-03	3.914791e-03
2.930000e+02	3.505836e-03	7.680155e-03	1.455549e-03	3.844198e-03
2.940000e+02	3.442479e-03	7.547455e-03	1.435283e-03	3.775415e-03
2.950000e+02	3.380863e-03	7.416495e-03	1.419399e-03	3.708398e-03
2.960000e+02	3.320944e-03	7.287289e-03	1.397045e-03	3.643108e-03
2.970000e+02	3.262682e-03	7.159841e-03	1.379504e-03	3.579505e-03
2.980000e+02	3.206030e-03	7.034134e-03	1.362733e-03	3.517546e-03
2.990000e+02	3.150939e-03	6.910128e-03	1.340931e-03	3.457181e-03
3.000000e+02	3.097357e-03	6.787760e-03	1.328739e-03	3.398358e-03
3.010000e+02	3.045224e-03	6.666948e-03	1.305978e-03	3.341013e-03
3.020000e+02	2.994480e-03	6.547591e-03	1.290664e-03	3.285085e-03
3.030000e+02	2.945064e-03	6.429584e-03	1.273750e-03	3.230507e-03
3.040000e+02	2.896916e-03	6.312819e-03	1.258316e-03	3.177216e-03
3.050000e+02	2.849979e-03	6.197191e-03	1.242131e-03	3.125152e-03
3.060000e+02	2.804202e-03	6.082605e-03	1.225034e-03	3.074260e-03
3.070000e+02	2.759538e-03	5.968976e-03	1.207410e-03	3.024488e-03
3.080000e+02	2.715944e-03	5.856227e-03	1.189014e-03	2.975793e-03
3.090000e+02	2.673384e-03	5.744295e-03	1.179075e-03	2.928133e-03
3.100000e+02	2.631820e-03	5.633122e-03	1.159922e-03	2.881474e-03
3.110000e+02	2.591223e-03	5.522653e-03	1.147401e-03	2.835780e-03
3.120000e+02	2.551560e-03	5.412840e-03	1.129508e-03	2.791018e-03
3.130000e+02	2.512801e-03	5.303636e-03	1.114393e-03	2.747159e-03
3.140000e+02	2.474919e-03	5.194995e-03	1.103330e-03	2.704170e-03
3.150000e+02	2.437883e-03	5.086871e-03	1.086447e-03	2.662021e-03
3.160000e+02	2.401666e-03	4.979222e-03	1.073586e-03	2.620685e-03
3.170000e+02	2.366241e-03	4.872005e-03	1.055328e-03	2.580131e-03
3.180000e+02	2.331583e-03	4.765181e-03	1.045087e-03	2.540334e-03
3.190000e+02	2.297666e-03	4.658713e-03	1.031323e-03	2.501267e-03
3.200000e+02	2.264467e-03	4.552566e-03	1.018726e-03	2.462904e-03
3.210000e+02	2.231963e-03	4.446708e-03	1.003647e-03	2.425223e-03
3.220000e+02	2.200132e-03	4.341108e-03	9.886203e-04	2.388201e-03
3.230000e+02	2.168955e-03	4.235739e-03	9.788245e-04	2.351817e-03
3.240000e+02	2.138414e-03	4.130576e-03	9.631484e-04	2.316051e-03
3.250000e+02	2.108489e-03	4.025594e-03	9.541066e-04	2.280886e-03
3.260000e+02	2.079164e-03	3.920768e-03	9.373994e-04	2.246302e-03
3.270000e+02	2.050421e-03	3.816074e-03	9.256035e-04	2.212282e-03
3.280000e+02	2.022244e-03	3.711484e-03	9.157900e-04	2.178807e-03
3.290000e+02	1.994613e-03	3.606972e-03	9.029702e-04	2.145858e-03
3.300000e+02	1.967513e-03	3.502508e-03	8.928389e-04	2.113416e-03
3.310000e+02	1.940925e-03	3.398063e-03	8.779352e-04	2.081464e-03
3.320000e+02	1.914831e-03	3.293607e-03	8.670439e-04	2.049981e-03
3.330000e+02	1.889214e-03	3.189111e-03	8.561132e-04	2.018948e-03
3.340000e+02	1.864056e-03	3.084545e-03	8.464686e-04	1.988348e-03
3.350000e+02	1.839340e-03	2.979880e-03	8.365541e-04	1.958160e-03
3.360000e+02	1.815049e-03	2.875086e-03	8.359588e-04	1.928368e-03
3.370000e+02	1.791166e-03	2.770135e-03	8.353369e-04	1.898953e-03
3.380000e+02	1.767674e-03	2.664998e-03	8.346889e-04	1.869896e-03
3.390000e+02	1.744555e-03	2.559648e-03	8.340155e-04	1.841179e-03
3.400000e+02	1.721793e-03	2.454057e-03	8.333176e-04	1.812783e-03
3.410000e+02	1.699371e-03	2.348197e-03	8.325958e-04	1.784691e-03
3.420000e+02	1.677273e-03	2.242044e-03	8.318509e-04	1.756886e-03
3.430000e+02	1.655482e-03	2.135575e-03	8.310833e-04	1.729350e-03
3.440000e+02	1.633984e-03	2.028768e-03	8.302933e-04	1.702069e-03
3.450000e+02	1.612767e-03	1.921607e-03	8.294812e-04	1.675027e-03
3.460000e+02	1.591817e-03	1.814076e-03	8.286471e-04	1.648213e-03
3.470000e+02	1.571123e-03	1.706164e-03	8.277911e-04	1.621614e-03
