# Iteration	Res_rho	Res_rhou	Res_rhov	Res_rhoE
6.400000e+01	4.477084e-02	4.567767e-02	5.598889e-02	4.179859e-02
6.500000e+01	2.577512e-02	2.080878e-02	5.492646e-02	2.007879e-02
6.600000e+01	1.710732e-02	1.850258e-02	5.367359e-02	1.671927e-02
6.700000e+01	1.656832e-02	1.881636e-02	5.232670e-02	1.605807e-02
6.800000e+01	1.665279e-02	1.922444e-02	5.108941e-02	1.612969e-02
6.900000e+01	1.620843e-02	1.978091e-02	5.003657e-02	1.558388e-02
7.000000e+01	1.630991e-02	2.030046e-02	4.886439e-02	1.578466e-02
7.100000e+01	1.617385e-02	2.073942e-02	4.763527e-02	1.565673e-02
7.200000e+01	1.615217e-02	2.105049e-02	4.649305e-02	1.578164e-02
7.300000e+01	1.640573e-02	2.169200e-02	4.556989e-02	1.612951e-02
7.400000e+01	1.655866e-02	2.140631e-02	4.466015e-02	1.640688e-02
7.500000e+01	1.661683e-02	1.968118e-02	4.357279e-02	1.655633e-02
7.600000e+01	1.623634e-02	1.811674e-02	4.292043e-02	1.617217e-02
7.700000e+01	1.525923e-02	1.650979e-02	4.216978e-02	1.522048e-02
7.800000e+01	1.379427e-02	1.491065e-02	4.127660e-02	1.376769e-02
7.900000e+01	1.253565e-02	1.338891e-02	4.039024e-02	1.208035e-02
8.000000e+01	1.234934e-02	1.240843e-02	3.959152e-02	1.161598e-02
8.100000e+01	1.183039e-02	1.238083e-02	3.886737e-02	1.119961e-02
8.200000e+01	1.192344e-02	1.256544e-02	3.821855e-02	1.106420e-02
8.300000e+01	1.166747e-02	1.267157e-02	3.755050e-02	1.083409e-02
8.400000e+01	1.416163e-02	1.273407e-02	3.699040e-02	1.047836e-02
8.500000e+01	1.631081e-02	1.309685e-02	3.592254e-02	1.230012e-02
8.600000e+01	1.699454e-02	1.319037e-02	3.534623e-02	1.264357e-02
8.700000e+01	1.632583e-02	1.356660e-02	3.489859e-02	1.147212e-02
8.800000e+01	1.445494e-02	1.380503e-02	3.437237e-02	1.040515e-02
8.900000e+01	1.160950e-02	1.411259e-02	3.412207e-02	1.018463e-02
9.000000e+01	1.123842e-02	1.448254e-02	3.294662e-02	1.057822e-02
9.100000e+01	1.098898e-02	1.480093e-02	3.236513e-02	1.042314e-02
9.200000e+01	1.138817e-02	1.487893e-02	3.205297e-02	1.090278e-02
9.300000e+01	1.127669e-02	1.503516e-02	3.153191e-02	1.099200e-02
9.400000e+01	1.176257e-02	1.505271e-02	3.100684e-02	1.141607e-02
9.500000e+01	1.222076e-02	1.432342e-02	3.031660e-02	1.190110e-02
9.600000e+01	1.226275e-02	1.350514e-02	2.997956e-02	1.181243e-02
9.700000e+01	1.166145e-02	1.268148e-02	2.984103e-02	1.116243e-02
9.800000e+01	1.072378e-02	1.178636e-02	2.920568e-02	1.021215e-02
9.900000e+01	9.631904e-03	1.083510e-02	2.823346e-02	9.107884e-03
1.000000e+02	8.495085e-03	9.885477e-03	2.789604e-02	7.944623e-03
1.010000e+02	8.087464e-03	8.999013e-03	2.773647e-02	7.161720e-03
1.020000e+02	7.970869e-03	8.797948e-03	2.767687e-02	7.085817e-03
1.030000e+02	7.727315e-03	8.984843e-03	2.741133e-02	6.859661e-03
1.040000e+02	7.457365e-03	9.010351e-03	2.655460e-02	6.593140e-03
1.050000e+02	7.855194e-03	8.845962e-03	2.615106e-02	6.940218e-03
1.060000e+02	7.716760e-03	9.079999e-03	2.542417e-02	6.860494e-03
1.070000e+02	7.423897e-03	9.218170e-03	2.530514e-02	6.619444e-03
1.080000e+02	7.536847e-03	9.255779e-03	2.537078e-02	6.738554e-03
1.090000e+02	7.630331e-03	9.448662e-03	2.490937e-02	6.884875e-03
1.100000e+02	7.443641e-03	9.605861e-03	2.425805e-02	6.742988e-03
1.110000e+02	7.145086e-03	9.804215e-03	2.419920e-02	6.599131e-03
1.120000e+02	7.582580e-03	9.967628e-03	2.389428e-02	6.995995e-03
1.130000e+02	7.499803e-03	1.027170e-02	2.302517e-02	6.921942e-03
1.140000e+02	7.323291e-03	1.059375e-02	2.294019e-02	6.917118e-03
1.150000e+02	7.766275e-03	1.066387e-02	2.248455e-02	7.255258e-03
1.160000e+02	7.673237e-03	1.055786e-02	2.221417e-02	7.284760e-03
1.170000e+02	8.346426e-03	1.068030e-02	2.235026e-02	7.833505e-03
1.180000e+02	8.906695e-03	1.082503e-02	2.219586e-02	8.362383e-03
1.190000e+02	9.408113e-03	1.042267e-02	2.179156e-02	8.678156e-03
1.200000e+02	9.372760e-03	1.009453e-02	2.088727e-02	8.501460e-03
1.210000e+02	8.980934e-03	9.711382e-03	2.023938e-02	8.084270e-03
1.220000e+02	8.400156e-03	9.153842e-03	2.020039e-02	7.527469e-03
1.230000e+02	7.679103e-03	8.456165e-03	2.033531e-02	6.834030e-03
1.240000e+02	6.851160e-03	7.717723e-03	2.043286e-02	6.016660e-03
1.250000e+02	5.972444e-03	7.038148e-03	2.024376e-02	5.131925e-03
1.260000e+02	5.452678e-03	6.477333e-03	1.981087e-02	4.654617e-03
1.270000e+02	5.184634e-03	6.235353e-03	1.947261e-02	4.440625e-03
1.280000e+02	4.905721e-03	6.284944e-03	1.883265e-02	4.200186e-03
1.290000e+02	5.197286e-03	6.273401e-03	1.851560e-02	4.565105e-03
1.300000e+02	5.404932e-03	6.237143e-03	1.844761e-02	4.782716e-03
1.310000e+02	5.160123e-03	6.189217e-03	1.855332e-02	4.642848e-03
1.320000e+02	4.875150e-03	6.354259e-03	1.839328e-02	4.234198e-03
1.330000e+02	4.715612e-03	6.447975e-03	1.810570e-02	4.049412e-03
1.340000e+02	5.096232e-03	6.500251e-03	1.791768e-02	4.445433e-03
1.350000e+02	5.052263e-03	6.557671e-03	1.770105e-02	4.471403e-03
1.360000e+02	4.850384e-03	6.743137e-03	1.736278e-02	4.319366e-03
1.370000e+02	4.619470e-03	6.857276e-03	1.658978e-02	4.129606e-03
1.380000e+02	4.847921e-03	7.029515e-03	1.667395e-02	4.379783e-03
1.390000e+02	4.994920e-03	7.141422e-03	1.658244e-02	4.507079e-03
1.400000e+02	4.887838e-03	7.338022e-03	1.651674e-02	4.410166e-03
1.410000e+02	4.822243e-03	7.601100e-03	1.646454e-02	4.420837e-03
1.420000e+02	5.212972e-03	7.727667e-03	1.630914e-02	4.689878e-03
1.430000e+02	5.334402e-03	7.598390e-03	1.618264e-02	4.765479e-03
1.440000e+02	5.755238e-03	7.753836e-03	1.596812e-02	5.133900e-03
1.450000e+02	6.194373e-03	7.823836e-03	1.559775e-02	5.521717e-03
1.460000e+02	6.828405e-03	7.849607e-03	1.507562e-02	5.969617e-03
1.470000e+02	7.247054e-03	7.735009e-03	1.503572e-02	6.163461e-03
1.480000e+02	7.381359e-03	7.713571e-03	1.496047e-02	6.171476e-03
1.490000e+02	7.211386e-03	7.594353e-03	1.501286e-02	6.018905e-03
1.500000e+02	6.892801e-03	7.247627e-03	1.492305e-02	5.780187e-03
1.510000e+02	6.413293e-03	6.706317e-03	1.481049e-02	5.385001e-03
1.520000e+02	5.771223e-03	6.094110e-03	1.465967e-02	4.803210e-03
1.530000e+02	5.017882e-03	5.537760e-03	1.442114e-02	4.084190e-03
1.540000e+02	4.242849e-03	5.113870e-03	1.415780e-02	3.369712e-03
1.550000e+02	3.563944e-03	4.837177e-03	1.375190e-02	3.318157e-03
1.560000e+02	3.431729e-03	4.637745e-03	1.367471e-02	3.258455e-03
1.570000e+02	3.315371e-03	4.497645e-03	1.361816e-02	3.614670e-03
1.580000e+02	3.152052e-03	4.359963e-03	1.354564e-02	3.708633e-03
1.590000e+02	3.514655e-03	4.335799e-03	1.347148e-02	3.503900e-03
1.600000e+02	3.552398e-03	4.360824e-03	1.336455e-02	3.026701e-03
1.610000e+02	3.310515e-03	4.276895e-03	1.320599e-02	2.796431e-03
1.620000e+02	3.078847e-03	4.376129e-03	1.303611e-02	2.679985e-03
1.630000e+02	3.027497e-03	4.474571e-03	1.289375e-02	2.648263e-03
1.640000e+02	3.178399e-03	4.545170e-03	1.279507e-02	2.647249e-03
1.650000e+02	3.289140e-03	4.606205e-03	1.248294e-02	2.795208e-03
1.660000e+02	3.406691e-03	4.631586e-03	1.235518e-02	2.789172e-03
1.670000e+02	4.381744e-03	4.769775e-03	1.235404e-02	2.853508e-03
1.680000e+02	5.418792e-03	4.889548e-03	1.232914e-02	2.905632e-03
1.690000e+02	6.515406e-03	4.975824e-03	1.223616e-02	2.642009e-03
1.700000e+02	7.667022e-03	5.054357e-03	1.210264e-02	2.680234e-03
1.710000e+02	8.866468e-03	5.131307e-03	1.195236e-02	2.753155e-03
1.720000e+02	1.010350e-02	5.249538e-03	1.180632e-02	4.470384e-03
1.730000e+02	1.136441e-02	5.403103e-03	1.178208e-02	6.226384e-03
1.740000e+02	1.263185e-02	5.876653e-03	1.172577e-02	7.989253e-03
1.750000e+02	1.388494e-02	7.964308e-03	1.162923e-02	9.727850e-03
1.760000e+02	1.509974e-02	9.978898e-03	1.144674e-02	1.140664e-02
1.770000e+02	1.625017e-02	1.187351e-02	1.123948e-02	1.298705e-02
1.780000e+02	1.730928e-02	1.359982e-02	1.118280e-02	1.442932e-02
1.790000e+02	1.825093e-02	1.511095e-02	1.107051e-02	1.569495e-02
1.800000e+02	1.905159e-02	1.636476e-02	1.094842e-02	1.674935e-02
1.810000e+02	1.969222e-02	1.732716e-02	1.084259e-02	1.756455e-02
1.820000e+02	2.015992e-02	1.797503e-02	1.073453e-02	1.812166e-02
1.830000e+02	2.044920e-02	1.829855e-02	1.071494e-02	1.841267e-02
1.840000e+02	2.056265e-02	1.830239e-02	1.068382e-02	1.844147e-02
1.850000e+02	2.051093e-02	1.800564e-02	1.062138e-02	1.822376e-02
1.860000e+02	2.031193e-02	1.744047e-02	1.052766e-02	1.778587e-02
1.870000e+02	1.998930e-02	1.664938e-02	1.042283e-02	1.716259e-02
1.880000e+02	1.957039e-02	1.568159e-02	1.027019e-02	1.639412e-02
1.890000e+02	1.908395e-02	1.458888e-02	1.006838e-02	1.552269e-02
1.900000e+02	1.855779e-02	1.342138e-02	1.003136e-02	1.458914e-02
1.910000e+02	1.801676e-02	1.222385e-02	9.963881e-03	1.362989e-02
1.920000e+02	1.748125e-02	1.103301e-02	9.872330e-03	1.267473e-02
1.930000e+02	1.696639e-02	9.875925e-03	9.769868e-03	1.174564e-02
1.940000e+02	1.648195e-02	8.769851e-03	9.661707e-03	1.085654e-02
1.950000e+02	1.603289e-02	7.723114e-03	9.577071e-03	1.001417e-02
1.960000e+02	1.562035e-02	6.736951e-03	9.527883e-03	9.219481e-03
1.970000e+02	1.524291e-02	5.807828e-03	9.450891e-03	8.469589e-03
1.980000e+02	1.489794e-02	4.929880e-03	9.408162e-03	7.759734e-03
1.990000e+02	1.458277e-02	4.097115e-03	9.378049e-03	7.085055e-03
2.000000e+02	1.429550e-02	3.305087e-03	9.292628e-03	6.441931e-03
2.010000e+02	1.403556e-02	3.221929e-03	9.175348e-03	5.828778e-03
2.020000e+02	1.380378e-02	3.276436e-03	9.009484e-03	5.246233e-03
2.030000e+02	1.360211e-02	3.338366e-03	8.945491e-03	4.696762e-03
2.040000e+02	1.343307e-02	3.338983e-03	8.881580e-03	4.183821e-03
2.050000e+02	1.329894e-02	3.427797e-03	8.816192e-03	3.710712e-03
2.060000e+02	1.320101e-02	3.525462e-03	8.750491e-03	3.279382e-03
2.070000e+02	1.313891e-02	3.608435e-03	8.681602e-03	2.889398e-03
2.080000e+02	1.311025e-02	3.648299e-03	8.608116e-03	2.537362e-03
2.090000e+02	1.311069e-02	3.754296e-03	8.611489e-03	2.216922e-03
2.100000e+02	1.313442e-02	3.814506e-03	8.613190e-03	1.971014e-03
2.110000e+02	1.317506e-02	3.779696e-03	8.592291e-03	2.009935e-03
2.120000e+02	1.322682e-02	3.837564e-03	8.567855e-03	2.048826e-03
2.130000e+02	1.328555e-02	3.932447e-03	8.549488e-03	2.086372e-03
2.140000e+02	1.334973e-02	4.016512e-03	8.317721e-03	2.119933e-03
2.150000e+02	1.342082e-02	4.187766e-03	8.186372e-03	2.047118e-03
2.160000e+02	1.350316e-02	4.135717e-03	8.096339e-03	2.169782e-03
2.170000e+02	1.360328e-02	4.065202e-03	8.010436e-03	2.412762e-03
2.180000e+02	1.372883e-02	4.199542e-03	8.068615e-03	2.601846e-03
2.190000e+02	1.388731e-02	4.261140e-03	8.105067e-03	2.745121e-03
2.200000e+02	1.408499e-02	4.097585e-03	8.054233e-03	2.825309e-03
2.210000e+02	1.432602e-02	4.079059e-03	7.763216e-03	2.812917e-03
2.220000e+02	1.461221e-02	4.138918e-03	7.797437e-03	2.841762e-03
2.230000e+02	1.494316e-02	4.195971e-03	7.768840e-03	2.805507e-03
2.240000e+02	1.531702e-02	4.128462e-03	7.720662e-03	2.773599e-03
2.250000e+02	1.573134e-02	3.917465e-03	7.692875e-03	2.710843e-03
2.260000e+02	1.618406e-02	3.625195e-03	7.635100e-03	2.530790e-03
2.270000e+02	1.667432e-02	3.327736e-03	7.597607e-03	2.231625e-03
2.280000e+02	1.720291e-02	3.092095e-03	7.476155e-03	2.063662e-03
2.290000e+02	1.777232e-02	2.957793e-03	7.347265e-03	2.017004e-03
2.300000e+02	1.838643e-02	2.886628e-03	7.366074e-03	1.952620e-03
2.310000e+02	1.904988e-02	2.839246e-03	7.223588e-03	1.864192e-03
2.320000e+02	1.976731e-02	2.811526e-03	7.171084e-03	1.755500e-03
2.330000e+02	2.054261e-02	2.768853e-03	7.115977e-03	1.616044e-03
2.340000e+02	2.137829e-02	2.708013e-03	7.056654e-03	1.497822e-03
2.350000e+02	2.227518e-02	2.760837e-03	6.886060e-03	1.520915e-03
2.360000e+02	2.323242e-02	2.834860e-03	6.893791e-03	1.554452e-03
2.370000e+02	2.424778e-02	2.910980e-03	6.895418e-03	1.729167e-03
2.380000e+02	2.531818e-02	3.847890e-03	6.926117e-03	2.244246e-03
2.390000e+02	2.644043e-02	5.014794e-03	6.906649e-03	2.792136e-03
2.400000e+02	2.761181e-02	6.249534e-03	6.905623e-03	3.368236e-03
2.410000e+02	2.883061e-02	7.549339e-03	6.921897e-03	3.969499e-03
2.420000e+02	3.009638e-02	8.913553e-03	6.855345e-03	4.594826e-03
2.430000e+02	3.140985e-02	1.034360e-02	6.692491e-03	5.245034e-03
2.440000e+02	3.277262e-02	1.184246e-02	6.510839e-03	5.922447e-03
2.450000e+02	3.418666e-02	1.341389e-02	6.463390e-03	6.630209e-03
2.460000e+02	3.565371e-02	1.506144e-02	6.442857e-03	7.371496e-03
2.470000e+02	3.717471e-02	1.678755e-02	6.430481e-03	8.148783e-03
2.480000e+02	3.874945e-02	1.859294e-02	6.406769e-03	8.963315e-03
2.490000e+02	4.037633e-02	2.047628e-02	6.381690e-03	9.814855e-03
2.500000e+02	4.205276e-02	2.243479e-02	6.347831e-03	1.070222e-02
2.510000e+02	4.377485e-02	2.446382e-02	6.305833e-03	1.162291e-02
2.520000e+02	4.553666e-02	2.655569e-02	6.398026e-03	1.257227e-02
2.530000e+02	4.733170e-02	2.870203e-02	6.859233e-03	1.354538e-02
2.540000e+02	4.915282e-02	3.089346e-02	7.330112e-03	1.453684e-02
2.550000e+02	5.099328e-02	3.312161e-02	7.808322e-03	1.554247e-02
2.560000e+02	5.284715e-02	3.538003e-02	8.290722e-03	1.655998e-02
2.570000e+02	5.470693e-02	3.766003e-02	8.774608e-03	1.758563e-02
2.580000e+02	5.656276e-02	3.994885e-02	9.258313e-03	1.861267e-02
2.590000e+02	5.840313e-02	4.223101e-02	9.740560e-03	1.963245e-02
2.600000e+02	6.021658e-02	4.449107e-02	1.021985e-02	2.063676e-02
2.610000e+02	6.199301e-02	4.671602e-02	1.069410e-02	2.161978e-02
2.620000e+02	6.372393e-02	4.889584e-02	1.116063e-02	2.257849e-02
2.630000e+02	6.540180e-02	5.102235e-02	1.161641e-02	2.351171e-02
2.640000e+02	6.701902e-02	5.308757e-02	1.205837e-02	2.441862e-02
2.650000e+02	6.856723e-02	5.508238e-02	1.248356e-02	2.529773e-02
2.660000e+02	7.003714e-02	5.699631e-02	1.288925e-02	2.614659e-02
2.670000e+02	7.141894e-02	5.881804e-02	1.327290e-02	2.696223e-02
2.680000e+02	7.270270e-02	6.053623e-02	1.363206e-02	2.774179e-02
2.690000e+02	7.387875e-02	6.214001e-02	1.396432e-02	2.848294e-02
2.700000e+02	7.493771e-02	6.361900e-02	1.426725e-02	2.918378e-02
2.710000e+02	7.587031e-02	6.496302e-02	1.453846e-02	2.984253e-02
2.720000e+02	7.666724e-02	6.616164e-02	1.477559e-02	3.045713e-02
2.730000e+02	7.731910e-02	6.720405e-02	1.497637e-02	3.102505e-02
2.740000e+02	7.781647e-02	6.807921e-02	1.513859e-02	3.154332e-02
2.750000e+02	7.815022e-02	6.877621e-02	1.526020e-02	3.200880e-02
2.760000e+02	7.831177e-02	6.928474e-02	1.533929e-02	3.241850e-02
2.770000e+02	7.829333e-02	6.959547e-02	1.537413e-02	3.276979e-02
2.780000e+02	7.808805e-02	6.970022e-02	1.536323e-02	3.306051e-02
2.790000e+02	7.769013e-02	6.959212e-02	1.530535e-02	3.328899e-02
2.800000e+02	7.709489e-02	6.926565e-02	1.519959e-02	3.345400e-02
2.810000e+02	7.629888e-02	6.871673e-02	1.504539e-02	3.355477e-02
2.820000e+02	7.530001e-02	6.794289e-02	1.484261e-02	3.359096e-02
2.830000e+02	7.409773e-02	6.694346e-02	1.459158e-02	3.356278e-02
2.840000e+02	7.269318e-02	6.571979e-02	1.429311e-02	3.347107e-02
2.850000e+02	7.108943e-02	6.427549e-02	1.394857e-02	3.331734e-02
2.860000e+02	6.929158e-02	6.261654e-02	1.355987e-02	3.310380e-02
2.870000e+02	6.730690e-02	6.075145e-02	1.312953e-02	3.283343e-02
2.880000e+02	6.514497e-02	5.869134e-02	1.266067e-02	3.250987e-02
2.890000e+02	6.281767e-02	5.644995e-02	1.215704e-02	3.213743e-02
2.900000e+02	6.033923e-02	5.404363e-02	1.162293e-02	3.172098e-02
2.910000e+02	5.772622e-02	5.149120e-02	1.106323e-02	3.126586e-02
2.920000e+02	5.499739e-02	4.881384e-02	1.048330e-02	3.077772e-02
2.930000e+02	5.217355e-02	4.603481e-02	9.888969e-03	3.026243e-02
2.940000e+02	4.927733e-02	4.317914e-02	9.286377e-03	2.972583e-02
2.950000e+02	4.633288e-02	4.027328e-02	8.681916e-03	2.917369e-02
2.960000e+02	4.336553e-02	3.734469e-02	8.082093e-03	2.861148e-02
2.970000e+02	4.040141e-02	3.442143e-02	7.493403e-03	2.804436e-02
2.980000e+02	3.746697e-02	3.153168e-02	6.922189e-03	2.747710e-02
2.990000e+02	3.458853e-02	2.870329e-02	6.374497e-03	2.691405e-02
3.000000e+02	3.179174e-02	2.596325e-02	5.855935e-03	2.635917e-02
3.010000e+02	2.910105e-02	2.333722e-02	5.371535e-03	2.581602e-02
3.020000e+02	2.653913e-02	2.084897e-02	4.925622e-03	2.528777e-02
3.030000e+02	2.412633e-02	1.851984e-02	4.553332e-03	2.477724e-02
3.040000e+02	2.188012e-02	1.636822e-02	4.529081e-03	2.428683e-02
3.050000e+02	1.981459e-02	1.440900e-02	4.505684e-03	2.381847e-02
3.060000e+02	1.794002e-02	1.265316e-02	4.530203e-03	2.337358e-02
3.070000e+02	1.626266e-02	1.110742e-02	4.558691e-03	2.295298e-02
3.080000e+02	1.478456e-02	9.774125e-03	4.569500e-03	2.255696e-02
3.090000e+02	1.350351e-02	8.651095e-03	4.565651e-03	2.218515e-02
3.100000e+02	1.241318e-02	7.731738e-03	4.548761e-03	2.183654e-02
3.110000e+02	1.150339e-02	7.005275e-03	4.527118e-03	2.150942e-02
3.120000e+02	1.076055e-02	6.457171e-03	4.507892e-03	2.120149e-02
3.130000e+02	1.016826e-02	6.069753e-03	4.495155e-03	2.090992e-02
3.140000e+02	9.708009e-03	5.822971e-03	4.498319e-03	2.063155e-02
3.150000e+02	9.359972e-03	5.695243e-03	4.432618e-03	2.036309e-02
3.160000e+02	9.103784e-03	5.664319e-03	4.400073e-03	2.010130e-02
3.170000e+02	8.919308e-03	5.708097e-03	4.358674e-03	1.984313e-02
3.180000e+02	8.787306e-03	5.805338e-03	4.260689e-03	1.958583e-02
3.190000e+02	8.690007e-03	5.936249e-03	4.112938e-03	1.932699e-02
3.200000e+02	8.611524e-03	6.082921e-03	4.155247e-03	1.906452e-02
3.210000e+02	8.538129e-03	6.229570e-03	4.201285e-03	1.879655e-02
3.220000e+02	8.458513e-03	6.362797e-03	4.197758e-03	1.852147e-02
3.230000e+02	8.363902e-03	6.471771e-03	4.165956e-03	1.823792e-02
3.240000e+02	8.248074e-03	6.548318e-03	4.125138e-03	1.794494e-02
3.250000e+02	8.107278e-03	6.586933e-03	4.080629e-03	1.764198e-02
3.260000e+02	7.940052e-03	6.584674e-03	4.035166e-03	1.732896e-02
3.270000e+02	7.746978e-03	6.541016e-03	3.990534e-03	1.700639e-02
3.280000e+02	7.530377e-03	6.457588e-03	3.995891e-03	1.667529e-02
3.290000e+02	7.293946e-03	6.337812e-03	4.004967e-03	1.633724e-02
3.300000e+02	7.042264e-03	6.186317e-03	4.022905e-03	1.599407e-02
3.310000e+02	6.780729e-03	6.009148e-03	4.047069e-03	1.564827e-02
3.320000e+02	6.515714e-03	5.814316e-03	4.070876e-03	1.530374e-02
3.330000e+02	6.253421e-03	5.609907e-03	4.086763e-03	1.496434e-02
3.340000e+02	5.998669e-03	5.402008e-03	3.987974e-03	1.463236e-02
3.350000e+02	5.754536e-03	5.194113e-03	3.884484e-03	1.430814e-02
3.360000e+02	5.522941e-03	4.988183e-03	3.853735e-03	1.399110e-02
3.370000e+02	5.305566e-03	4.786322e-03	3.862274e-03	1.368116e-02
3.380000e+02	5.104481e-03	4.591901e-03	3.870304e-03	1.337969e-02
3.390000e+02	4.922150e-03	4.409547e-03	3.840949e-03	1.308952e-02
3.400000e+02	4.760930e-03	4.244196e-03	3.786018e-03	1.281402e-02
3.410000e+02	4.622461e-03	4.099907e-03	3.784085e-03	1.255611e-02
3.420000e+02	4.507279e-03	3.979068e-03	3.786888e-03	1.231753e-02
3.430000e+02	4.414820e-03	3.882279e-03	3.781688e-03	1.209871e-02
3.440000e+02	4.343699e-03	3.808762e-03	3.770171e-03	1.189906e-02
3.450000e+02	4.292111e-03	3.756980e-03	3.753271e-03	1.171749e-02
3.460000e+02	4.258144e-03	3.725154e-03	3.708900e-03	1.155277e-02
3.470000e+02	4.239976e-03	3.711567e-03	3.594535e-03	1.140377e-02
