# Iteration	Res_rho	Res_rhou	Res_rhov	Res_rhoE
8.800000e+01	1.261734e-02	3.176321e-02	4.126791e-02	1.164821e-02
8.900000e+01	1.246722e-02	3.205482e-02	4.046320e-02	1.147330e-02
9.000000e+01	1.211506e-02	3.164117e-02	3.948175e-02	1.112652e-02
9.100000e+01	1.167332e-02	3.045005e-02	3.836077e-02	1.077326e-02
9.200000e+01	1.168669e-02	2.906791e-02	3.780209e-02	1.076610e-02
9.300000e+01	1.159257e-02	2.940334e-02	3.699760e-02	1.063609e-02
9.400000e+01	1.134196e-02	2.918323e-02	3.602430e-02	1.038489e-02
9.500000e+01	1.092344e-02	2.828114e-02	3.525425e-02	9.978728e-03
9.600000e+01	1.085565e-02	2.668110e-02	3.466745e-02	9.965080e-03
9.700000e+01	1.080217e-02	2.700750e-02	3.389262e-02	9.875791e-03
9.800000e+01	1.063506e-02	2.693882e-02	3.295276e-02	9.705031e-03
9.900000e+01	1.031533e-02	2.629577e-02	3.242101e-02	9.396492e-03
1.000000e+02	1.008417e-02	2.501818e-02	3.183519e-02	9.225176e-03
1.010000e+02	1.005603e-02	2.486571e-02	3.110469e-02	9.182288e-03
1.020000e+02	9.951580e-03	2.489686e-02	3.029225e-02	9.057969e-03
1.030000e+02	9.720286e-03	2.446182e-02	2.984346e-02	8.829573e-03
1.040000e+02	9.383378e-03	2.347612e-02	2.927503e-02	8.562195e-03
1.050000e+02	9.390129e-03	2.291533e-02	2.859422e-02	8.551644e-03
1.060000e+02	9.326526e-03	2.302145e-02	2.796556e-02	8.463352e-03
1.070000e+02	9.167492e-03	2.275759e-02	2.749928e-02	8.305450e-03
1.080000e+02	8.887253e-03	2.202940e-02	2.695738e-02	8.038687e-03
1.090000e+02	8.767848e-03	2.114909e-02	2.632871e-02	7.960932e-03
1.100000e+02	8.729779e-03	2.130817e-02	2.584975e-02	7.900996e-03
1.110000e+02	8.626154e-03	2.118070e-02	2.537029e-02	7.792677e-03
1.120000e+02	8.421752e-03	2.065228e-02	2.485331e-02	7.596952e-03
1.130000e+02	8.193196e-03	1.966579e-02	2.430749e-02	7.423498e-03
1.140000e+02	8.179246e-03	1.974256e-02	2.392113e-02	7.398159e-03
1.150000e+02	8.118444e-03	1.970726e-02	2.347119e-02	7.319823e-03
1.160000e+02	7.975543e-03	1.934791e-02	2.296584e-02	7.180317e-03
1.170000e+02	7.735522e-03	1.860635e-02	2.253216e-02	6.953962e-03
1.180000e+02	7.672492e-03	1.831772e-02	2.216233e-02	6.921338e-03
1.190000e+02	7.634254e-03	1.833670e-02	2.174220e-02	6.864746e-03
1.200000e+02	7.540264e-03	1.812115e-02	2.127846e-02	6.771327e-03
1.210000e+02	7.364600e-03	1.757501e-02	2.090602e-02	6.604738e-03
1.220000e+02	7.192195e-03	1.700021e-02	2.055444e-02	6.476540e-03
1.230000e+02	7.171434e-03	1.706912e-02	2.016317e-02	6.448201e-03
1.240000e+02	7.116285e-03	1.695779e-02	1.973594e-02	6.380289e-03
1.250000e+02	6.993538e-03	1.656697e-02	1.941437e-02	6.261721e-03
1.260000e+02	6.791847e-03	1.585509e-02	1.908135e-02	6.072263e-03
1.270000e+02	6.754318e-03	1.591025e-02	1.871624e-02	6.058673e-03
1.280000e+02	6.718579e-03	1.585856e-02	1.832997e-02	6.009262e-03
1.290000e+02	6.638186e-03	1.560133e-02	1.804427e-02	5.930242e-03
1.300000e+02	6.490112e-03	1.507309e-02	1.772808e-02	5.790721e-03
1.310000e+02	6.355649e-03	1.482772e-02	1.738548e-02	5.687566e-03
1.320000e+02	6.332667e-03	1.481841e-02	1.705703e-02	5.655950e-03
1.330000e+02	6.284700e-03	1.467240e-02	1.678208e-02	5.601842e-03
1.340000e+02	6.180536e-03	1.428613e-02	1.648139e-02	5.502924e-03
1.350000e+02	6.016302e-03	1.381716e-02	1.615779e-02	5.350607e-03
1.360000e+02	5.976960e-03	1.386955e-02	1.588182e-02	5.334846e-03
1.370000e+02	5.944514e-03	1.378359e-02	1.561672e-02	5.292067e-03
1.380000e+02	5.878346e-03	1.351879e-02	1.533054e-02	5.227333e-03
1.390000e+02	5.755706e-03	1.302513e-02	1.505736e-02	5.112277e-03
1.400000e+02	5.643527e-03	1.297572e-02	1.479472e-02	5.026378e-03
1.410000e+02	5.621769e-03	1.292840e-02	1.455267e-02	4.997196e-03
1.420000e+02	5.583040e-03	1.276661e-02	1.431636e-02	4.954681e-03
1.430000e+02	5.497498e-03	1.240457e-02	1.406022e-02	4.873765e-03
1.440000e+02	5.361843e-03	1.213416e-02	1.380221e-02	4.748361e-03
1.450000e+02	5.312602e-03	1.214014e-02	1.359851e-02	4.720092e-03
1.460000e+02	5.290574e-03	1.204017e-02	1.337519e-02	4.685473e-03
1.470000e+02	5.234709e-03	1.178639e-02	1.313272e-02	4.631977e-03
1.480000e+02	5.136232e-03	1.135147e-02	1.290732e-02	4.540486e-03
1.490000e+02	5.030568e-03	1.139667e-02	1.271348e-02	4.461685e-03
1.500000e+02	5.009912e-03	1.133373e-02	1.250019e-02	4.438709e-03
1.510000e+02	4.980454e-03	1.116884e-02	1.226767e-02	4.402803e-03
1.520000e+02	4.911868e-03	1.084164e-02	1.207647e-02	4.337968e-03
1.530000e+02	4.800647e-03	1.069226e-02	1.188978e-02	4.235335e-03
1.540000e+02	4.752217e-03	1.067026e-02	1.168309e-02	4.202696e-03
1.550000e+02	4.732279e-03	1.056836e-02	1.146362e-02	4.175526e-03
1.560000e+02	4.688636e-03	1.033616e-02	1.130295e-02	4.133651e-03
1.570000e+02	4.608633e-03	1.002661e-02	1.112031e-02	4.059445e-03
1.580000e+02	4.501237e-03	1.004716e-02	1.091778e-02	3.974283e-03
1.590000e+02	4.487947e-03	9.979584e-03	1.073862e-02	3.957102e-03
1.600000e+02	4.463694e-03	9.823335e-03	1.058055e-02	3.928322e-03
1.610000e+02	4.409426e-03	9.534921e-03	1.040053e-02	3.877613e-03
1.620000e+02	4.321859e-03	9.453284e-03	1.022444e-02	3.797404e-03
1.630000e+02	4.262975e-03	9.415989e-03	1.006744e-02	3.756848e-03
1.640000e+02	4.244580e-03	9.319015e-03	9.904656e-03	3.732846e-03
1.650000e+02	4.211497e-03	9.112699e-03	9.732149e-03	3.700927e-03
1.660000e+02	4.147908e-03	8.888782e-03	9.599509e-03	3.641898e-03
1.670000e+02	4.051352e-03	8.888498e-03	9.443821e-03	3.561742e-03
1.680000e+02	4.034994e-03	8.822815e-03	9.270454e-03	3.547013e-03
1.690000e+02	4.018100e-03	8.682723e-03	9.143143e-03	3.525167e-03
1.700000e+02	3.975912e-03	8.432214e-03	9.010471e-03	3.485665e-03
1.710000e+02	3.905154e-03	8.384688e-03	8.853993e-03	3.420846e-03
1.720000e+02	3.836429e-03	8.346224e-03	8.698227e-03	3.366853e-03
1.730000e+02	3.825255e-03	8.251358e-03	8.589050e-03	3.350224e-03
1.740000e+02	3.800145e-03	8.073068e-03	8.454030e-03	3.326364e-03
1.750000e+02	3.751118e-03	7.903476e-03	8.294117e-03	3.281253e-03
1.760000e+02	3.675528e-03	7.891252e-03	8.177993e-03	3.212673e-03
1.770000e+02	3.638991e-03	7.828640e-03	8.065817e-03	3.189508e-03
1.780000e+02	3.623052e-03	7.707618e-03	7.926394e-03	3.169732e-03
1.790000e+02	3.591515e-03	7.493621e-03	7.803700e-03	3.139870e-03
1.800000e+02	3.537566e-03	7.458320e-03	7.687601e-03	3.088388e-03
1.810000e+02	3.468004e-03	7.422826e-03	7.570128e-03	3.034833e-03
1.820000e+02	3.455987e-03	7.338064e-03	7.439997e-03	3.019209e-03
1.830000e+02	3.438198e-03	7.183468e-03	7.345996e-03	3.001605e-03
1.840000e+02	3.400118e-03	7.046080e-03	7.224800e-03	2.966478e-03
1.850000e+02	3.339340e-03	7.033524e-03	7.100992e-03	2.911291e-03
1.860000e+02	3.293368e-03	6.969215e-03	7.009681e-03	2.875889e-03
1.870000e+02	3.284039e-03	6.867783e-03	6.909395e-03	2.862623e-03
1.880000e+02	3.260491e-03	6.687560e-03	6.784060e-03	2.840720e-03
1.890000e+02	3.217677e-03	6.656731e-03	6.684093e-03	2.801728e-03
1.900000e+02	3.153783e-03	6.621523e-03	6.599562e-03	2.744170e-03
1.910000e+02	3.130137e-03	6.548562e-03	6.491838e-03	2.727552e-03
1.920000e+02	3.118438e-03	6.419481e-03	6.388108e-03	2.712977e-03
1.930000e+02	3.090476e-03	6.296170e-03	6.299665e-03	2.687413e-03
1.940000e+02	3.044408e-03	6.285620e-03	6.208280e-03	2.656278e-03
1.950000e+02	2.988718e-03	6.229479e-03	6.093054e-03	2.639244e-03
1.960000e+02	2.978024e-03	7.297885e-03	6.025777e-03	2.622390e-03
1.970000e+02	2.961225e-03	9.902381e-03	6.377012e-03	2.605705e-03
1.980000e+02	2.928598e-03	1.275660e-02	6.785071e-03	2.589181e-03
1.990000e+02	2.880066e-03	1.586538e-02	7.211645e-03	2.572809e-03
2.000000e+02	2.845065e-03	1.922842e-02	7.653173e-03	2.556581e-03
2.010000e+02	2.836537e-03	2.283924e-02	8.105179e-03	2.540491e-03
2.020000e+02	2.815663e-03	2.668314e-02	8.561708e-03	2.524536e-03
2.030000e+02	2.779156e-03	3.073639e-02	9.015476e-03	2.508712e-03
2.040000e+02	2.725559e-03	3.496568e-02	9.458024e-03	4.367781e-03
2.050000e+02	4.595618e-03	3.932798e-02	9.879931e-03	7.219411e-03
2.060000e+02	7.353180e-03	4.377076e-02	1.027108e-02	1.016905e-02
2.070000e+02	1.018422e-02	4.823273e-02	1.062097e-02	1.318915e-02
2.080000e+02	1.306031e-02	5.264502e-02	1.091907e-02	1.624743e-02
2.090000e+02	1.594911e-02	5.693294e-02	1.115527e-02	1.930746e-02
2.100000e+02	1.881506e-02	6.101813e-02	1.132024e-02	2.232953e-02
2.110000e+02	2.162031e-02	6.482120e-02	1.140591e-02	2.527169e-02
2.120000e+02	2.432578e-02	6.826456e-02	1.140586e-02	2.809105e-02
2.130000e+02	2.689243e-02	7.127554e-02	1.131568e-02	3.074514e-02
2.140000e+02	2.928253e-02	7.378940e-02	1.113327e-02	3.319343e-02
2.150000e+02	3.146102e-02	7.575220e-02	1.085907e-02	3.539875e-02
2.160000e+02	3.339676e-02	7.712338e-02	1.049614e-02	3.732874e-02
2.170000e+02	3.506367e-02	7.787769e-02	1.005013e-02	3.895700e-02
2.180000e+02	3.644170e-02	7.800659e-02	9.585307e-03	4.026417e-02
2.190000e+02	3.751755e-02	7.751886e-02	9.264886e-03	4.123855e-02
2.200000e+02	3.828507e-02	7.644041e-02	8.874370e-03	4.187656e-02
2.210000e+02	3.874546e-02	7.481331e-02	8.423310e-03	4.218274e-02
2.220000e+02	3.890700e-02	7.269400e-02	7.922663e-03	4.216940e-02
2.230000e+02	3.878462e-02	7.015094e-02	7.384368e-03	4.185601e-02
2.240000e+02	3.839912e-02	6.726161e-02	6.820888e-03	4.126822e-02
2.250000e+02	3.777620e-02	6.410923e-02	6.244733e-03	4.043669e-02
2.260000e+02	3.694530e-02	6.077933e-02	5.668011e-03	3.939576e-02
2.270000e+02	3.593835e-02	5.735625e-02	5.102013e-03	3.818198e-02
2.280000e+02	3.478855e-02	5.391994e-02	4.556869e-03	3.683274e-02
2.290000e+02	3.352906e-02	5.054314e-02	4.041260e-03	3.538480e-02
2.300000e+02	3.219195e-02	4.728905e-02	3.665184e-03	3.387318e-02
2.310000e+02	3.080718e-02	4.420969e-02	3.614077e-03	3.233003e-02
2.320000e+02	2.940188e-02	4.134490e-02	3.740956e-03	3.078394e-02
2.330000e+02	2.799977e-02	3.872203e-02	3.862980e-03	2.925930e-02
2.340000e+02	2.662081e-02	3.635631e-02	3.966447e-03	2.777609e-02
2.350000e+02	2.528112e-02	3.425174e-02	4.001003e-03	2.634979e-02
2.360000e+02	2.399304e-02	3.240246e-02	3.997962e-03	2.499162e-02
2.370000e+02	2.276536e-02	3.079457e-02	3.958545e-03	2.370883e-02
2.380000e+02	2.160342e-02	2.940748e-02	3.867003e-03	2.250494e-02
2.390000e+02	2.051010e-02	2.821609e-02	3.785969e-03	2.138079e-02
2.400000e+02	1.948632e-02	2.719420e-02	3.723518e-03	2.033532e-02
2.410000e+02	1.853116e-02	2.631459e-02	3.636306e-03	1.936561e-02
2.420000e+02	1.764223e-02	2.555049e-02	3.515766e-03	1.846746e-02
2.430000e+02	1.681621e-02	2.487681e-02	3.398068e-03	1.763583e-02
2.440000e+02	1.604914e-02	2.427103e-02	3.328040e-03	1.686532e-02
2.450000e+02	1.533680e-02	2.371384e-02	3.234040e-03	1.615050e-02
2.460000e+02	1.467493e-02	2.318938e-02	3.116239e-03	1.548614e-02
2.470000e+02	1.405936e-02	2.268534e-02	3.027416e-03	1.486739e-02
2.480000e+02	1.348616e-02	2.219269e-02	2.959102e-03	1.428982e-02
2.490000e+02	1.295167e-02	2.170537e-02	2.868402e-03	1.374949e-02
2.500000e+02	1.245252e-02	2.121988e-02	2.765970e-03	1.324293e-02
2.510000e+02	1.198564e-02	2.073479e-02	2.724200e-03	1.276711e-02
2.520000e+02	1.154826e-02	2.025030e-02	2.694030e-03	1.231938e-02
2.530000e+02	1.113788e-02	1.976775e-02	2.648156e-03	1.189744e-02
2.540000e+02	1.075224e-02	1.928925e-02	2.619851e-03	1.149928e-02
2.550000e+02	1.038931e-02	1.881729e-02	2.581767e-03	1.112314e-02
2.560000e+02	1.004726e-02	1.835447e-02	2.541972e-03	1.076745e-02
2.570000e+02	9.724429e-03	1.790325e-02	2.513756e-03	1.043079e-02
2.580000e+02	9.419307e-03	1.746576e-02	2.475674e-03	1.011189e-02
2.590000e+02	9.130516e-03	1.704368e-02	2.443044e-03	9.809539e-03
2.600000e+02	8.856782e-03	1.663816e-02	2.406794e-03	9.522613e-03
2.610000e+02	8.596918e-03	1.624978e-02	2.378926e-03	9.250021e-03
2.620000e+02	8.349807e-03	1.587856e-02	2.338666e-03	8.990707e-03
2.630000e+02	8.114392e-03	1.552402e-02	2.315749e-03	8.743631e-03
2.640000e+02	7.889672e-03	1.518524e-02	2.277824e-03	8.507780e-03
2.650000e+02	7.674702e-03	1.486095e-02	2.249608e-03	8.282170e-03
2.660000e+02	7.468602e-03	1.454969e-02	2.220519e-03	8.065865e-03
2.670000e+02	7.270568e-03	1.424989e-02	2.188106e-03	7.857994e-03
2.680000e+02	7.079885e-03	1.396001e-02	2.161001e-03	7.657770e-03
2.690000e+02	6.895939e-03	1.367863e-02	2.129203e-03	7.464517e-03
2.700000e+02	6.718236e-03	1.340460e-02	2.101588e-03	7.277684e-03
2.710000e+02	6.546394e-03	1.313700e-02	2.067226e-03	7.096847e-03
2.720000e+02	6.380142e-03	1.287523e-02	2.047828e-03	6.921708e-03
2.730000e+02	6.219304e-03	1.261897e-02	2.011393e-03	6.752079e-03
2.740000e+02	6.063780e-03	1.236812e-02	1.991885e-03	6.587859e-03
2.750000e+02	5.913523e-03	1.212276e-02	1.962168e-03	6.429008e-03
2.760000e+02	5.768506e-03	1.188307e-02	1.934325e-03	6.275516e-03
2.770000e+02	5.628709e-03	1.164927e-02	1.912191e-03	6.127375e-03
2.780000e+02	5.494087e-03	1.142153e-02	1.884054e-03	5.984558e-03
2.790000e+02	5.364567e-03	1.119997e-02	1.859464e-03	5.847001e-03
2.800000e+02	5.240030e-03	1.098457e-02	1.831410e-03	5.714590e-03
2.810000e+02	5.120313e-03	1.077522e-02	1.811172e-03	5.587160e-03
2.820000e+02	5.005209e-03	1.057164e-02	1.781029e-03	5.464497e-03
2.830000e+02	4.894473e-03	1.037348e-02	1.763858e-03	5.346343e-03
2.840000e+02	4.787838e-03	1.018031e-02	1.733950e-03	5.232413e-03
2.850000e+02	4.685020e-03	9.991621e-03	1.713705e-03	5.122405e-03
2.860000e+02	4.585738e-03	9.806931e-03	1.692109e-03	5.016016e-03
2.870000e+02	4.489723e-03	9.625767e-03	1.666901e-03	4.912960e-03
2.880000e+02	4.396729e-03	9.447712e-03	1.647905e-03	4.812973e-03
2.890000e+02	4.306539e-03	9.272424e-03	1.622190e-03	4.715829e-03
2.900000e+02	4.218973e-03	9.099641e-03	1.601568e-03	4.621336e-03
2.910000e+02	4.133880e-03	8.929185e-03	1.576933e-03	4.529342e-03
2.920000e+02	4.051142e-03	8.760947e-03	1.561537e-03	4.439726e-03
2.930000e+02	3.970663e-03	8.594873e-03	1.536438e-03	4.352396e-03
2.940000e+02	3.892367e-03	8.430945e-03	1.519229e-03	4.267277e-03
2.950000e+02	3.816071e-03	8.269160e-03	1.496920e-03	4.184197e-03
2.960000e+02	3.741784e-03	8.109511e-03	1.474138e-03	4.103166e-03
2.970000e+02	3.669541e-03	7.952028e-03	1.459898e-03	4.024219e-03
2.980000e+02	3.599284e-03	7.796697e-03	1.436102e-03	3.947300e-03
2.990000e+02	3.530938e-03	7.643459e-03	1.420279e-03	3.872335e-03
3.000000e+02	3.464422e-03	7.492224e-03	1.395700e-03	3.799241e-03
3.010000e+02	3.399650e-03	7.342874e-03	1.381646e-03	3.727929e-03
3.020000e+02	3.336537e-03	7.195282e-03	1.362121e-03	3.658308e-03
3.030000e+02	3.275001e-03	7.049314e-03	1.345915e-03	3.590295e-03
3.040000e+02	3.214969e-03	6.904840e-03	1.325442e-03	3.523809e-03
3.050000e+02	3.156373e-03	6.761744e-03	1.307526e-03	3.458780e-03
3.060000e+02	3.099155e-03	6.619919e-03	1.292467e-03	3.395144e-03
3.070000e+02	3.043263e-03	6.479275e-03	1.270192e-03	3.332848e-03
3.080000e+02	2.988652e-03	6.339734e-03	1.259188e-03	3.271844e-03
3.090000e+02	2.935283e-03	6.201229e-03	1.235972e-03	3.212089e-03
3.100000e+02	2.883118e-03	6.063701e-03	1.222968e-03	3.153545e-03
3.110000e+02	2.832124e-03	5.927093e-03	1.206535e-03	3.096176e-03
3.120000e+02	2.782267e-03	5.791352e-03	1.191141e-03	3.039947e-03
3.130000e+02	2.733512e-03	5.656423e-03	1.176052e-03	2.984820e-03
3.140000e+02	2.685826e-03	5.522251e-03	1.158747e-03	2.930762e-03
3.150000e+02	2.639174e-03	5.388778e-03	1.143030e-03	2.877734e-03
3.160000e+02	2.593522e-03	5.255948e-03	1.124615e-03	2.825701e-03
3.170000e+02	2.548836e-03	5.123703e-03	1.115100e-03	2.774626e-03
3.180000e+02	2.505082e-03	4.991991e-03	1.096853e-03	2.724474e-03
3.190000e+02	2.462229e-03	4.860760e-03	1.084706e-03	2.675212e-03
3.200000e+02	2.420247e-03	4.729965e-03	1.067519e-03	2.626808e-03
3.210000e+02	2.379109e-03	4.599565e-03	1.052705e-03	2.579232e-03
3.220000e+02	2.338788e-03	4.469524e-03	1.042094e-03	2.532459e-03
3.230000e+02	2.299262e-03	4.339815e-03	1.025349e-03	2.486465e-03
3.240000e+02	2.260512e-03	4.210411e-03	1.013868e-03	2.441229e-03
3.250000e+02	2.222518e-03	4.081294e-03	9.955423e-04	2.396732e-03
3.260000e+02	2.185264e-03	3.952446e-03	9.860096e-04	2.352957e-03
3.270000e+02	2.148735e-03	3.823850e-03	9.725708e-04	2.309888e-03
3.280000e+02	2.112915e-03	3.695488e-03	9.604276e-04	2.267508e-03
3.290000e+02	2.077788e-03	3.567339e-03	9.465130e-04	2.225802e-03
3.300000e+02	2.043336e-03	3.439380e-03	9.321798e-04	2.184750e-03
3.310000e+02	2.009542e-03	3.311581e-03	9.218789e-04	2.144333e-03
3.320000e+02	1.976384e-03	3.183909e-03	9.065555e-04	2.104529e-03
3.330000e+02	1.943843e-03	3.056330e-03	8.982847e-04	2.065316e-03
3.340000e+02	1.911895e-03	2.928803e-03	8.827163e-04	2.026670e-03
3.350000e+02	1.880518e-03	2.801288e-03	8.717025e-04	1.988565e-03
3.360000e+02	1.849688e-03	2.673743e-03	8.608878e-04	1.950977e-03
3.370000e+02	1.819382e-03	2.546127e-03	8.486624e-04	1.913880e-03
3.380000e+02	1.789575e-03	2.418399e-03	8.391664e-04	1.877247e-03
3.390000e+02	1.760245e-03	2.290521e-03	8.249098e-04	1.841055e-03
3.400000e+02	1.731370e-03	2.162456e-03	8.143265e-04	1.805279e-03
3.410000e+02	1.702927e-03	2.034583e-03	8.029545e-04	1.769897e-03
3.420000e+02	1.674898e-03	2.014137e-03	7.941304e-04	1.734887e-03
3.430000e+02	1.647262e-03	1.989560e-03	7.831613e-04	1.700229e-03
3.440000e+02	1.620005e-03	1.966743e-03	7.718698e-04	1.665907e-03
3.450000e+02	1.593112e-03	1.958068e-03	7.604801e-04	1.631905e-03
3.460000e+02	1.566569e-03	1.945328e-03	7.580995e-04	1.598211e-03
3.470000e+02	1.540368e-03	1.928329e-03	7.627322e-04	1.564815e-03
